Orgao	ID serv.	Nome Serviço	Status	url	Maturidade	Atualizador	Data Modificação	Data Criação
SESAU	59ce64558c36c73b90d035ac	Internação Pacientes com Transtornos Mentais	True	http://www.servicos.al.gov.br/servico/59ce64558c36c73b90d035ac/internacao-pacientes-com-transtornos-mentais		None	21/12/2017 16:29	
SESAU	59ce651e8c36c73b90d035ae	Realizar necrópsias	True	http://www.servicos.al.gov.br/servico/59ce651e8c36c73b90d035ae/realizar-necropsias		None		
SESAU	59ce65af8c36c73b90d035b0	Remoção para o IML casos confirmados ou suspeitos por causas externas;	True	http://www.servicos.al.gov.br/servico/59ce65af8c36c73b90d035b0/remocao-para-o-iml-casos-confirmados-ou-suspeitos-por-causas-externas		None		
SESAU	59ce69118c36c73b90d035b2	Atendimento a Acidentes ocupacionais por material perfuro-cortante (Profissionais de Saúde)	True	http://www.servicos.al.gov.br/servico/59ce69118c36c73b90d035b2/atendimento-a-acidentes-ocupacionais-por-material-perfuro-cortante-profissionais-de-saude		None		
SESAU	59ce6cc58c36c73b90d035b4	Atendimento e Acompanhamento de Pessoas Expostas ao Risco de Contaminação com Material Biológico	True	http://www.servicos.al.gov.br/servico/59ce6cc58c36c73b90d035b4/atendimento-e-acompanhamento-de-pessoas-expostas-ao-risco-de-contaminacao-com-material-biologico		None	21/12/2017 13:05	
SESAU	59ce708f8c36c73b90d035b6	atendimento a pacientes vitimas de Acidentes por animais peçonhentos	True	http://www.servicos.al.gov.br/servico/59ce708f8c36c73b90d035b6/atendimento-a-pacientes-vitimas-de-acidentes-por-animais-peconhentos	Informacional	None	09/04/2018 13:29	
SESAU	59ce75798c36c73b90d035b9	SAE – Serviço de Assistência Especializada Dr. Marcelo Constant	True	http://www.servicos.al.gov.br/servico/59ce75798c36c73b90d035b9/sae-servico-de-assistencia-especializada-dr-marcelo-constant		None		
SESAU	59ce75a88c36c73b90d035bb	Avaliação de desempenho anual dos servidores da saúde – ADASS – servidor	True	http://www.servicos.al.gov.br/servico/59ce75a88c36c73b90d035bb/avaliacao-de-desempenho-anual-dos-servidores-da-saude-adass-servidor	Informacional	None	09/01/2018 09:50	
SESAU	59ce767e8c36c73b90d035bd	Pedido de Reconsideração de Nota da Avaliação de Desempenho dos Servidores da SESAU/Al - Servidor	True	http://www.servicos.al.gov.br/servico/59ce767e8c36c73b90d035bd/pedido-de-reconsideracao-de-nota-da-avaliacao-de-desempenho-dos-servidores-da-sesau-al-servidor	Informacional	None	09/01/2018 09:51	
SESAU	59ce777f8c36c73b90d035bf	Atendimento a Pacientes, Portadores ou Com Hipótese Diagnóstica de Doenças Infecciosas e Parasitárias	True	http://www.servicos.al.gov.br/servico/59ce777f8c36c73b90d035bf/atendimento-a-pacientes-portadores-ou-com-hipotese-diagnostica-de-doencas-infecciosas-e-parasitarias		None	21/12/2017 16:30	
SESAU	59ce7a198c36c73b90d035c1	Atendimento à Gestante de alto risco	True	http://www.servicos.al.gov.br/servico/59ce7a198c36c73b90d035c1/atendimento-a-gestante-de-alto-risco		None		
SESAU	59ce7a238c36c73b90d035c2	Comissão Geral da Avaliação de Desempenho	True	http://www.servicos.al.gov.br/servico/59ce7a238c36c73b90d035c2/comissao-geral-da-avaliacao-de-desempenho		None		
SESAU	59ce7dfd8c36c73b90d035c5	Atendimento a Vítima de Violência Sexual	True	http://www.servicos.al.gov.br/servico/59ce7dfd8c36c73b90d035c5/atendimento-a-vitima-de-violencia-sexual		None	03/01/2018 12:24	
SESAU	59ce7f5c8c36c73b90d035c7	Atendimento médico e internação de pacientes com complicações da tuberculose	True	http://www.servicos.al.gov.br/servico/59ce7f5c8c36c73b90d035c7/atendimento-medico-e-internacao-de-pacientes-com-complicacoes-da-tuberculose		None		
SESAU	59ce7fed8c36c73b90d035c9	Entrega de Certificado Para Avaliação de Desempenho Da SESAU /Al	True	http://www.servicos.al.gov.br/servico/59ce7fed8c36c73b90d035c9/entrega-de-certificado-para-avaliacao-de-desempenho-da-sesau-al		None		
SESAU	59ce809c8c36c73b90d035cb	Notificação de Violências Doméstica, Sexual, Outras Violências e Maus Tratos	True	http://www.servicos.al.gov.br/servico/59ce809c8c36c73b90d035cb/notificacao-de-violencias-domestica-sexual-outras-violencias-e-maus-tratos	Informacional	None	09/01/2018 10:38	
SESAU	59ce81a98c36c73b90d035cd	Credenciamento de técnicos especializados com e sem vínculo com a administração pública direta e indireta do poder executivo estadual para atividades de instrutória e correlatas na Secretaria de Estado da Saúde (SESAU).	True	http://www.servicos.al.gov.br/servico/59ce81a98c36c73b90d035cd/credenciamento-de-tecnicos-especializados-com-e-sem-vinculo-com-a-administracao-publica-direta-e-indireta-do-poder-executivo-estadual-para-atividades-de-instrutoria-e-correlatas-na-secretaria-de-estado-da-saude-sesau		None		
SESAU	59ce828a8c36c73b90d035cf	Atendimento médico a recém-nascidos que necessitam de terapia intensiva	True	http://www.servicos.al.gov.br/servico/59ce828a8c36c73b90d035cf/atendimento-medico-a-recem-nascidos-que-necessitam-de-terapia-intensiva		None	21/12/2017 17:32	
SESAU	59ce83d78c36c73b90d035d1	Acesso de Aluno para Estágio na SESAU	True	http://www.servicos.al.gov.br/servico/59ce83d78c36c73b90d035d1/acesso-de-aluno-para-estagio-na-sesau	Informacional	None	03/01/2018 12:26	
SESAU	59ce84048c36c73b90d035d3	Atendimento em urgência psiquiátrica para adulto	True	http://www.servicos.al.gov.br/servico/59ce84048c36c73b90d035d3/atendimento-em-urgencia-psiquiatrica-para-adulto		None	21/12/2017 16:43	
SESAU	59ce87188c36c73b90d035d6	Programa de Preparação para Aposentadoria	True	http://www.servicos.al.gov.br/servico/59ce87188c36c73b90d035d6/programa-de-preparacao-para-aposentadoria		None		
SESAU	59ce97218c36c772f17ad7ac	Consultas no Ambulatório de Especialidades	True	http://www.servicos.al.gov.br/servico/59ce97218c36c772f17ad7ac/consultas-no-ambulatorio-de-especialidades		None		
SESAU	59ce9a998c36c772f17ad7ae	Serviço de Atenção Psicossocial	True	http://www.servicos.al.gov.br/servico/59ce9a998c36c772f17ad7ae/servico-de-atencao-psicossocial		None		
SESAU	59ce9dd68c36c772f17ad7b0	Atendimento em Referência em prevenção, orientação e terapia dos distúrbios da comunicação humana que interferem na qualidade de interação social do homem	True	http://www.servicos.al.gov.br/servico/59ce9dd68c36c772f17ad7b0/atendimento-em-referencia-em-prevencao-orientacao-e-terapia-dos-disturbios-da-comunicacao-humana-que-interferem-na-qualidade-de-interacao-social-do-homem		None	21/12/2017 16:40	
SESAU	59ce9fef8c36c772f17ad7b2	Referência na assistência às pessoas portadoras de necessidades especiais,	True	http://www.servicos.al.gov.br/servico/59ce9fef8c36c772f17ad7b2/referencia-na-assistencia-as-pessoas-portadoras-de-necessidades-especiais		None		
SESAU	59cea19c8c36c772f17ad7b4	atendimento  em Referência na área das disfunções neurológicas do adulto e infantil, traumas ortopédicos, cardiovasculares e pulmonares,	True	http://www.servicos.al.gov.br/servico/59cea19c8c36c772f17ad7b4/atendimento-em-referencia-na-area-das-disfuncoes-neurologicas-do-adulto-e-infantil-traumas-ortopedicos-cardiovasculares-e-pulmonares		None		
SESAU	59ceb9a78c36c70cf9ff95d6	Serviço de Notificação de Doenças e Agravos Transmissíveis	True	http://www.servicos.al.gov.br/servico/59ceb9a78c36c70cf9ff95d6/servico-de-notificacao-de-doencas-e-agravos-transmissiveis	Informacional	None	09/01/2018 09:53	
SESAU	59cec4688c36c70cf9ff95d8	Emissão de 2ª via de carteira de vacinação	True	http://www.servicos.al.gov.br/servico/59cec4688c36c70cf9ff95d8/emissao-de-2-via-de-carteira-de-vacinacao		None		
SESAU	59cec5748c36c70cf9ff95da	Fototerapia / Terapia Fotodinâmica	True	http://www.servicos.al.gov.br/servico/59cec5748c36c70cf9ff95da/fototerapia-terapia-fotodinamica		None		
SESAU	59cec8a18c36c70cf9ff95dc	Hemograma Completo	True	http://www.servicos.al.gov.br/servico/59cec8a18c36c70cf9ff95dc/hemograma-completo	Informacional	None	04/01/2018 11:15	
SESAU	59cecaba8c36c70cf9ff95df	Exame Imunofluorescência Indireta Para Chagas	True	http://www.servicos.al.gov.br/servico/59cecaba8c36c70cf9ff95df/exame-imunofluorescencia-indireta-para-chagas		None		
SESAU	59cecd108c36c70cf9ff95e1	Internação Hospitalar Aberta em Regime de Hospital-Dia:	True	http://www.servicos.al.gov.br/servico/59cecd108c36c70cf9ff95e1/internacao-hospitalar-aberta-em-regime-de-hospital-dia		None		
SESAU	59cece768c36c70cf9ff95e3	Internação para Cuidados Intensivos em Pacientes Com Doenças Infectocontagiosas	True	http://www.servicos.al.gov.br/servico/59cece768c36c70cf9ff95e3/internacao-para-cuidados-intensivos-em-pacientes-com-doencas-infectocontagiosas		None		
SESAU	59cecfac8c36c70cf9ff95e5	Internação para Diagnóstico e Tratamento Clínico De Pacientes com Doenças Infecciosas	True	http://www.servicos.al.gov.br/servico/59cecfac8c36c70cf9ff95e5/internacao-para-diagnostico-e-tratamento-clinico-de-pacientes-com-doencas-infecciosas		None		
SESAU	59ced2418c36c70cf9ff95e8	Internação Psiquiátrica	True	http://www.servicos.al.gov.br/servico/59ced2418c36c70cf9ff95e8/internacao-psiquiatrica		None		
SESAU	59ced3da8c36c72591e1ce02	Laboratório de Exames de Patologia Clinica	True	http://www.servicos.al.gov.br/servico/59ced3da8c36c72591e1ce02/laboratorio-de-exames-de-patologia-clinica		None		
SESAU	59ced5f38c36c72591e1ce05	Monitoramento do Risco Sanitário	True	http://www.servicos.al.gov.br/servico/59ced5f38c36c72591e1ce05/monitoramento-do-risco-sanitario		None		
SESAU	59ced7f48c36c72591e1ce07	Pesquisa de Hemoglobinopatias	True	http://www.servicos.al.gov.br/servico/59ced7f48c36c72591e1ce07/pesquisa-de-hemoglobinopatias		None	04/01/2018 11:26	
SESAU	59ced9b68c36c72591e1ce09	Programa de Controle do Tabagismo	True	http://www.servicos.al.gov.br/servico/59ced9b68c36c72591e1ce09/programa-de-controle-do-tabagismo		None		
SESAU	59cedb878c36c72591e1ce0b	Realização de Biópsia de Gânglio Linfático para Pacientes Atendidos na Emergência	True	http://www.servicos.al.gov.br/servico/59cedb878c36c72591e1ce0b/realizacao-de-biopsia-de-ganglio-linfatico-para-pacientes-atendidos-na-emergencia		None		
SESAU	59ceddc58c36c72591e1ce0e	Realização de Limpeza Cirúrgica de Pele ou Mucosas em Pacientes Atendidos na Emergência ou nas Unidades de Internação	True	http://www.servicos.al.gov.br/servico/59ceddc58c36c72591e1ce0e/realizacao-de-limpeza-cirurgica-de-pele-ou-mucosas-em-pacientes-atendidos-na-emergencia-ou-nas-unidades-de-internacao		None		
SESAU	59cedf3c8c36c72591e1ce10	Realização de Mielograma para Pacientes Atendidos na Emergência, no Ambulatório ou Nas Unidades de Internação do HDT	True	http://www.servicos.al.gov.br/servico/59cedf3c8c36c72591e1ce10/realizacao-de-mielograma-para-pacientes-atendidos-na-emergencia-no-ambulatorio-ou-nas-unidades-de-internacao-do-hdt		None		
SESAU	59cee0f18c36c72591e1ce12	Realização de Paracentese para Pacientes Atendidos na Emergência, no Ambulatório ou nas Unidades de Internação do HGE, HDT,UDEA.	True	http://www.servicos.al.gov.br/servico/59cee0f18c36c72591e1ce12/realizacao-de-paracentese-para-pacientes-atendidos-na-emergencia-no-ambulatorio-ou-nas-unidades-de-internacao-do-hge-hdt-udea		None	03/01/2018 12:28	
SESAU	59cee32d8c36c72591e1ce14	Realização de Punção Articular para Pacientes Atendidos na Emergência, no Ambulatório ou nas Unidades de Internação	True	http://www.servicos.al.gov.br/servico/59cee32d8c36c72591e1ce14/realizacao-de-puncao-articular-para-pacientes-atendidos-na-emergencia-no-ambulatorio-ou-nas-unidades-de-internacao		None		
SESAU	59cee4898c36c72591e1ce16	Realização de Punção Pleural para Pacientes Atendidos na Emergência, Ambulatório Ou nas Unidades de Internação do  HGE,UEA e HDT	True	http://www.servicos.al.gov.br/servico/59cee4898c36c72591e1ce16/realizacao-de-puncao-pleural-para-pacientes-atendidos-na-emergencia-ambulatorio-ou-nas-unidades-de-internacao-do-hge-uea-e-hdt		None	08/01/2018 14:35	
SESAU	59cee5788c36c72591e1ce18	Realização de Traqueostomia em Pacientes Atendidos nas Unidades de Internação.	True	http://www.servicos.al.gov.br/servico/59cee5788c36c72591e1ce18/realizacao-de-traqueostomia-em-pacientes-atendidos-nas-unidades-de-internacao		None	21/12/2017 17:29	
SESAU	59cee6b38c36c72591e1ce1a	Reconstrução Parcial do Lábio Traumatizado	True	http://www.servicos.al.gov.br/servico/59cee6b38c36c72591e1ce1a/reconstrucao-parcial-do-labio-traumatizado		None		
SESAU	59cee8448c36c72591e1ce1c	Restauração de Dente Permanente Anterior	True	http://www.servicos.al.gov.br/servico/59cee8448c36c72591e1ce1c/restauracao-de-dente-permanente-anterior	Informacional	None	03/01/2018 15:42	
SESAU	59cee99e8c36c72591e1ce1e	Restauração de Dente Permanente Posterior	True	http://www.servicos.al.gov.br/servico/59cee99e8c36c72591e1ce1e/restauracao-de-dente-permanente-posterior		None		
SESAU	59ceeba28c36c72591e1ce20	Retirada Do Corpo Estranho Dos Ossos Da Face	True	http://www.servicos.al.gov.br/servico/59ceeba28c36c72591e1ce20/retirada-do-corpo-estranho-dos-ossos-da-face		None		
SESAU	59ceecb68c36c72591e1ce23	Serviço de Acolhimento ao Familiar Acompanhante	True	http://www.servicos.al.gov.br/servico/59ceecb68c36c72591e1ce23/servico-de-acolhimento-ao-familiar-acompanhante		None	21/12/2017 15:50	
SESAU	59ceeea28c36c72591e1ce25	Serviço de Atendimento Médico Estatístico- (SAME/Internação)	True	http://www.servicos.al.gov.br/servico/59ceeea28c36c72591e1ce25/servico-de-atendimento-medico-estatistico-same-internacao		None		
SESAU	59cef0988c36c72591e1ce28	Serviços de Comunicação Interna e Externa e Assessoria de Imprensa	True	http://www.servicos.al.gov.br/servico/59cef0988c36c72591e1ce28/servicos-de-comunicacao-interna-e-externa-e-assessoria-de-imprensa		None		
SESAU	59cef2488c36c72591e1ce2a	Sorologia para Dengue	True	http://www.servicos.al.gov.br/servico/59cef2488c36c72591e1ce2a/sorologia-para-dengue	Informacional	None	28/12/2017 16:14	
SESAU	59cef3778c36c72591e1ce2c	Sorologia para Rubéola IGG	True	http://www.servicos.al.gov.br/servico/59cef3778c36c72591e1ce2c/sorologia-para-rubeola-igg		None		
SESAU	59cef4548c36c72591e1ce2e	Sorologia para Rubéola IgM	True	http://www.servicos.al.gov.br/servico/59cef4548c36c72591e1ce2e/sorologia-para-rubeola-igm		None		
SESAU	59cef52b8c36c72591e1ce30	Sorologia para Sarampo IGG	True	http://www.servicos.al.gov.br/servico/59cef52b8c36c72591e1ce30/sorologia-para-sarampo-igg		None		
SESAU	59cef5dc8c36c72591e1ce32	Sorologia para Sarampo IGM	True	http://www.servicos.al.gov.br/servico/59cef5dc8c36c72591e1ce32/sorologia-para-sarampo-igm		None		
SESAU	59cef68d8c36c72591e1ce34	Sorologia para Sífilis- VDRL	True	http://www.servicos.al.gov.br/servico/59cef68d8c36c72591e1ce34/sorologia-para-sifilis-vdrl		None		
SESAU	59cef73d8c36c72591e1ce36	Sorologia para Toxoplasmose IGG	True	http://www.servicos.al.gov.br/servico/59cef73d8c36c72591e1ce36/sorologia-para-toxoplasmose-igg		None		
SESAU	59cef8178c36c72591e1ce38	Sorologia para Toxoplasmose IgM	True	http://www.servicos.al.gov.br/servico/59cef8178c36c72591e1ce38/sorologia-para-toxoplasmose-igm		None		
SESAU	59cef9368c36c72591e1ce3b	Sorologia para toxoplasmose IGG	True	http://www.servicos.al.gov.br/servico/59cef9368c36c72591e1ce3b/sorologia-para-toxoplasmose-igg		None		
SESAU	59cefa3c8c36c72591e1ce3d	Teste de Investigação de Paternidade por Análise de DNA	True	http://www.servicos.al.gov.br/servico/59cefa3c8c36c72591e1ce3d/teste-de-investigacao-de-paternidade-por-analise-de-dna		None		
SESAU	59cefaf38c36c72591e1ce3f	Teste de Sensibilidade para Tuberculose	True	http://www.servicos.al.gov.br/servico/59cefaf38c36c72591e1ce3f/teste-de-sensibilidade-para-tuberculose		None		
SESAU	59cefd788c36c72591e1ce41	Arteriografia Pulmonar	True	http://www.servicos.al.gov.br/servico/59cefd788c36c72591e1ce41/arteriografia-pulmonar		None	21/12/2017 16:52	
SESAU	59cf04ea8c36c748ab3052fc	Supervisão de Cuidados à Pessoa com Deficiência – SUPED	True	http://www.servicos.al.gov.br/servico/59cf04ea8c36c748ab3052fc/supervisao-de-cuidados-a-pessoa-com-deficiencia-suped		None		
SESAU	59cf09c98c36c748ab3052fe	Centros de Atenção Psicossocial (CAPS	True	http://www.servicos.al.gov.br/servico/59cf09c98c36c748ab3052fe/centros-de-atencao-psicossocial-caps		None		
SESAU	59cf0fc68c36c7513c324a54	Serviço De Verificação De Óbitos	True	http://www.servicos.al.gov.br/servico/59cf0fc68c36c7513c324a54/servico-de-verificacao-de-obitos		None		
SESAU	59cf13cf8c36c754c1138b1d	Realização de procedimentos de Urgência e Emergência odontologico	True	http://www.servicos.al.gov.br/servico/59cf13cf8c36c754c1138b1d/realizacao-de-procedimentos-de-urgencia-e-emergencia-odontologico	Informacional	None	03/01/2018 15:56	
SESAU	59cf16688c36c754c1138b1f	Exame para Constatação de Crime Sexual	True	http://www.servicos.al.gov.br/servico/59cf16688c36c754c1138b1f/exame-para-constatacao-de-crime-sexual		None		
SESAU	59cf2fa18c36c754c1138b21	Atividade Educativa / Orientação em Grupo na Atenção Especializada	True	http://www.servicos.al.gov.br/servico/59cf2fa18c36c754c1138b21/atividade-educativa-orientacao-em-grupo-na-atencao-especializada		None		
SESAU	59cffb958c36c74501864ca5	Incisão e Drenagem de Abscesso	True	http://www.servicos.al.gov.br/servico/59cffb958c36c74501864ca5/incisao-e-drenagem-de-abscesso		None		
SESAU	59d012e78c36c75f0b85f033	Exame de Parasitologia	True	http://www.servicos.al.gov.br/servico/59d012e78c36c75f0b85f033/exame-de-parasitologia		None	21/12/2017 15:37	
SESAU	59d01b5c8c36c764046e892e	Núcleo de Atenção Saúde Servidor	True	http://www.servicos.al.gov.br/servico/59d01b5c8c36c764046e892e/nucleo-de-atencao-saude-servidor	Informacional	None	03/01/2018 12:33	
SESAU	59d027b18c36c764046e8930	Núcleo de Telessaúde	True	http://www.servicos.al.gov.br/servico/59d027b18c36c764046e8930/nucleo-de-telessaude		None		
SESAU	59d070dd8c36c7164bb48cb5	Atendimento a pessoas com coagulopatias hereditárias (hemofilia)	True	http://www.servicos.al.gov.br/servico/59d070dd8c36c7164bb48cb5/atendimento-a-pessoas-com-coagulopatias-hereditarias-hemofilia		None		
SESAU	59d0753f8c36c717a152a5d2	Atendimento a pessoas com hemoglobinopatias hereditárias (doença falciforme)	True	http://www.servicos.al.gov.br/servico/59d0753f8c36c717a152a5d2/atendimento-a-pessoas-com-hemoglobinopatias-hereditarias-doenca-falciforme		None		
SESAU	59d07f2f8c36c71d65816775	Cirurgias cardíacas	True	http://www.servicos.al.gov.br/servico/59d07f2f8c36c71d65816775/cirurgias-cardiacas		None		
SESAU	59d080bc8c36c71d65816777	Consulta de Enfermagem em Hipertensão e Diabetes - HIPERDIA	True	http://www.servicos.al.gov.br/servico/59d080bc8c36c71d65816777/consulta-de-enfermagem-em-hipertensao-e-diabetes-hiperdia		None		
SESAU	59d08bdf8c36c726f0eb8d3f	Atendimento cirúrgico ambulatorial	True	http://www.servicos.al.gov.br/servico/59d08bdf8c36c726f0eb8d3f/atendimento-cirurgico-ambulatorial	Informacional	None	04/01/2018 11:18	
SESAU	59d092f48c36c726f0eb8d41	Atendimento pré- hospitalar de urgência para gestantes, puérperas e recém-nascidos de alto risco	True	http://www.servicos.al.gov.br/servico/59d092f48c36c726f0eb8d41/atendimento-pre-hospitalar-de-urgencia-para-gestantes-puerperas-e-recem-nascidos-de-alto-risco		None		
SESAU	59d097c98c36c72f572808f9	Atendimento e acompanhamento em reabilitação de pessoas com deficiência	True	http://www.servicos.al.gov.br/servico/59d097c98c36c72f572808f9/atendimento-e-acompanhamento-em-reabilitacao-de-pessoas-com-deficiencia		None		
SESAU	59d09f5c8c36c73109dddf8d	Hospital-Dia	True	http://www.servicos.al.gov.br/servico/59d09f5c8c36c73109dddf8d/hospital-dia		None		
SESAU	59d0af878c36c73c5cbfeb41	Cirurgia reparadora em tratamento de queimados	True	http://www.servicos.al.gov.br/servico/59d0af878c36c73c5cbfeb41/cirurgia-reparadora-em-tratamento-de-queimados	Informacional	None	03/01/2018 12:35	
SESAU	59d16de08c36c72597262a6d	Remoção de corpos estranhos	True	http://www.servicos.al.gov.br/servico/59d16de08c36c72597262a6d/remocao-de-corpos-estranhos		None	21/12/2017 16:58	
SESAU	59d170a08c36c72597262a6f	Serviço de Diagnostico por Anatomia Patológica	True	http://www.servicos.al.gov.br/servico/59d170a08c36c72597262a6f/servico-de-diagnostico-por-anatomia-patologica		None		
SESAU	59d1764e8c36c72d13349d9a	Lavagem gástrica	True	http://www.servicos.al.gov.br/servico/59d1764e8c36c72d13349d9a/lavagem-gastrica	Informacional	None	09/01/2018 15:09	
SESAU	59d17b898c36c7309993ff27	Exames complementares de diagnóstico  para triagem neonatal	True	http://www.servicos.al.gov.br/servico/59d17b898c36c7309993ff27/exames-complementares-de-diagnostico-para-triagem-neonatal	Informacional	None	04/01/2018 11:25	
SESAU	59d17fcb8c36c7309993ff29	Urgência em Ortopedia	True	http://www.servicos.al.gov.br/servico/59d17fcb8c36c7309993ff29/urgencia-em-ortopedia		None	02/01/2018 14:27	
SESAU	59d183388c36c7309993ff2c	Consulta em Cardiologia - Indicação de Marca-passo	True	http://www.servicos.al.gov.br/servico/59d183388c36c7309993ff2c/consulta-em-cardiologia-indicacao-de-marca-passo	Informacional	None	03/01/2018 14:17	
SESAU	59d7f0da8c36c746467cd5b2	Serviço de Oncologia	True	http://www.servicos.al.gov.br/servico/59d7f0da8c36c746467cd5b2/servico-de-oncologia		None	21/12/2017 11:42	20/10/2017 19:25
SESAU	59dd3a688c36c75ca03c23af	Atendimento em Nefrologia	True	http://www.servicos.al.gov.br/servico/59dd3a688c36c75ca03c23af/atendimento-em-nefrologia	Informacional	None	03/01/2018 13:06	
SESAU	5a2ffcfa547bb341ba609818	Atendimento pré-hospitalar móvel (veículo de intervenção rápida)	True	http://www.servicos.al.gov.br/servico/5a2ffcfa547bb341ba609818/atendimento-pre-hospitalar-movel-veiculo-de-intervencao-rapida		None		12/12/2017 12:59
SESAU	5a2ffef5547bb341ba60981a	-SAMU 192:atendimento pré-hospitalar móvel realizado por aeromédico	True	http://www.servicos.al.gov.br/servico/5a2ffef5547bb341ba60981a/samu-192-atendimento-pre-hospitalar-movel-realizado-por-aeromedico		Rita de cassia Albuquerque Bittencourt		12/12/2017 13:08
SESAU	5a300691547bb341ba60981d	SAMU 192: Atendimento pré-hospitalar móvel realizado pela equipe de suporte básico de vida terrestre (USB)	True	http://www.servicos.al.gov.br/servico/5a300691547bb341ba60981d/samu-192-atendimento-pre-hospitalar-movel-realizado-pela-equipe-de-suporte-basico-de-vida-terrestre-usb		None		12/12/2017 13:40
SESAU	5a426729547bb31fba6d4174	Análise de Produtos sob Regime de Vigilância Sanitária	True	http://www.servicos.al.gov.br/servico/5a426729547bb31fba6d4174/analise-de-produtos-sob-regime-de-vigilancia-sanitaria	Informacional	None	03/01/2018 13:02	26/12/2017 12:13
SESAU	5a453acd547bb35834fea599	Atendimento/de Urgência  em Pediatria	True	http://www.servicos.al.gov.br/servico/5a453acd547bb35834fea599/atendimento-de-urgencia-em-pediatria	Informacional	None	09/01/2018 09:57	28/12/2017 15:41
SESAU	5a453fd3547bb35834fea59b	Atendimento Emergencial em Clinica Medica	True	http://www.servicos.al.gov.br/servico/5a453fd3547bb35834fea59b/atendimento-emergencial-em-clinica-medica	Informacional	None		28/12/2017 16:02
SESAU	5a4ce275547bb36ab17faadb	Serviço Médico de Emergência Traumatica	True	http://www.servicos.al.gov.br/servico/5a4ce275547bb36ab17faadb/servico-medico-de-emergencia-traumatica	Informacional	None		03/01/2018 11:02
SESAU	5a4ce3f6547bb36ab17faadd	Serviço de  Emergência Traumática em Pediatria	True	http://www.servicos.al.gov.br/servico/5a4ce3f6547bb36ab17faadd/servico-de-emergencia-traumatica-em-pediatria	Informacional	Rita de cassia Albuquerque Bittencourt	03/01/2018 13:01	03/01/2018 11:08
SESAU	5a4ce7f3547bb36ab17faadf	Procedimento Cirúrgico de Paciente Interno	True	http://www.servicos.al.gov.br/servico/5a4ce7f3547bb36ab17faadf/procedimento-cirurgico-de-paciente-interno	Informacional	None		03/01/2018 11:25
SESAU	5a4d0c9e547bb36ab17faae2	Análise de água para Consumo Humano	True	http://www.servicos.al.gov.br/servico/5a4d0c9e547bb36ab17faae2/analise-de-agua-para-consumo-humano	Informacional	None	18/01/2018 17:42	03/01/2018 14:02
SESAU	5a4d1aea547bb36ab17faae7	ANALISE DE PRODUTOS SOB REGIME VIGILÂNCIA SANITÁRIA		http://www.servicos.al.gov.br/servico/5a4d1aea547bb36ab17faae7/analise-de-produtos-sob-regime-vigilancia-sanitaria	Informacional	Bianca De Nigris		03/01/2018 15:03
SESAU	5a537fcd547bb362b8288568	Coloração Ziehl-Neelsen		http://www.servicos.al.gov.br/servico/5a537fcd547bb362b8288568/coloracao-ziehl-neelsen	Informacional	Bianca De Nigris		08/01/2018 11:27
SESAU	5a538646547bb362b828856a	Coprocultura		http://www.servicos.al.gov.br/servico/5a538646547bb362b828856a/coprocultura	Informacional	Bianca De Nigris		08/01/2018 11:55
SESAU	5a5387bc547bb362b828856c	Cultura para Micobactérias		http://www.servicos.al.gov.br/servico/5a5387bc547bb362b828856c/cultura-para-micobacterias	Informacional	Bianca De Nigris		08/01/2018 12:01
SESAU	5a539569547bb362b828856e	Cultura da secreção de orofaringe		http://www.servicos.al.gov.br/servico/5a539569547bb362b828856e/cultura-da-secrecao-de-orofaringe	Informacional	Bianca De Nigris		08/01/2018 12:59
SESAU	5a5396eb547bb362b8288570	Urocultura		http://www.servicos.al.gov.br/servico/5a5396eb547bb362b8288570/urocultura	Informacional	Bianca De Nigris		08/01/2018 13:06
SESAU	5a539813547bb362b8288572	Hemocultura		http://www.servicos.al.gov.br/servico/5a539813547bb362b8288572/hemocultura	Informacional	Bianca De Nigris		08/01/2018 13:10
SESAU	5a539902547bb362b8288574	PCR em Tempo Real para Tuberculose		http://www.servicos.al.gov.br/servico/5a539902547bb362b8288574/pcr-em-tempo-real-para-tuberculose	Informacional	Bianca De Nigris		08/01/2018 13:14
SESAU	5a539bfd547bb362b8288576	Teste de Sensibilidade à Antibióticos para M. tuberculosis		http://www.servicos.al.gov.br/servico/5a539bfd547bb362b8288576/teste-de-sensibilidade-a-antibioticos-para-m-tuberculosis	Informacional	Bianca De Nigris		08/01/2018 13:27
SESAU	5a539db5547bb362b8288578	LABORATÓRIO DE BIOLOGIA MOLECULAR		http://www.servicos.al.gov.br/servico/5a539db5547bb362b8288578/laboratorio-de-biologia-molecular	Informacional	Bianca De Nigris	08/01/2018 13:41	08/01/2018 13:35
SESAU	5a539fdc547bb362b828857b	LABORATÓRIO DE ENTOMOLOGIA		http://www.servicos.al.gov.br/servico/5a539fdc547bb362b828857b/laboratorio-de-entomologia	Informacional	Bianca De Nigris		08/01/2018 13:44
SESAU	5a53a07a547bb362b828857d	LABORATÓRIO DE PARASITOLOGIA		http://www.servicos.al.gov.br/servico/5a53a07a547bb362b828857d/laboratorio-de-parasitologia	Informacional	Bianca De Nigris		08/01/2018 13:46
SESAU	5a53a263547bb362b828857f	Pesquisa de Bordetella pertussis		http://www.servicos.al.gov.br/servico/5a53a263547bb362b828857f/pesquisa-de-bordetella-pertussis	Informacional	Bianca De Nigris		08/01/2018 13:54
