Orgao	ID serv.	Nome Serviço	QTDO_brigatorio	QTD_opcionais	Percentual_Obrigatorio	Percentual_Opcionais	Nota do serviço	Status	Atualizador	Data Modificação	Data Criação	Nota - Nome do Serviço*	Nota - Descrição do Serviço*	Nota - Unidades de Atendimento*	Nota - Solicitante*	Nota - Categoria*	Nota - Publico Alvo*	Nota - Maturidade*	Nota - Título da Etapa*	Nota - Descrição da Etapa*	Nota - Nomes Populares	Nota - Tempo Estimado	Nota - Comentarios do Tempo	Nota - Gratuidade	Nota - Outras Informaçoes	Nota - Documentos	Nota - Exceções de Documentos	Nota - Canais	Nota - Valor Custo	Nota - Descrição do Custo
SEFAZ	5ab297ef547bb370bc7c1c5c	Mercadorias Apreendidas	9,0	4,0	1,0	0,444444444444	0,722222222222	Ativo	None	21/03/2018 14:38	21/03/2018 14:35	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SEFAZ	5ab39bcb547bb370bc7c1c5e	Informações Instucionais	9,0	4,0	1,0	0,444444444444	0,722222222222	Ativo	None	22/03/2018 10:05	22/03/2018 09:04	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SEFAZ	5ab39e6f547bb370bc7c1c60	Download	9,0	4,0	1,0	0,444444444444	0,722222222222	Ativo	None	22/03/2018 10:06	22/03/2018 09:15	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SEFAZ	5ab3a095547bb370bc7c1c62	Contato	9,0	4,0	1,0	0,444444444444	0,722222222222	Ativo	None	22/03/2018 10:12	22/03/2018 09:24	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SEFAZ	5ab3a5c1547bb370bc7c1c64	Pauta Fiscal	9,0	4,0	1,0	0,444444444444	0,722222222222	Ativo	None	22/03/2018 10:11	22/03/2018 09:46	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SEFAZ	5ab3a5c1547bb36456bdacf0	Profis	9,0	4,0	1,0	0,444444444444	0,722222222222	Ativo	None	22/03/2018 10:14	22/03/2018 09:46	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SEFAZ	5ab3b768547bb370bc7c1c65	DAC - Declaração de Atividades do Contribuinte	9,0	4,0	1,0	0,444444444444	0,722222222222	Ativo	None	23/03/2018 09:24	22/03/2018 11:02	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SEFAZ	5ab3b996547bb3645dbdacf0	Credenciamento de Gráficas	9,0	4,0	1,0	0,444444444444	0,722222222222	Ativo	None	23/03/2018 09:26	22/03/2018 11:11	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SEFAZ	5ab3bda2547bb36456bdacf2	Programa de Educação Fiscal	9,0	4,0	1,0	0,444444444444	0,722222222222	Ativo	None	23/03/2018 09:27	22/03/2018 11:28	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SEFAZ	5ab4f105547bb326d61f9aa9	API SEFAZ	9,0	4,0	1,0	0,444444444444	0,722222222222	Ativo	None	23/03/2018 09:28	23/03/2018 09:20	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SEFAZ	5ab4f5d6547bb370bc7c1c6a	Emissor de Cupom Fiscal	9,0	4,0	1,0	0,444444444444	0,722222222222	Ativo	None	06/04/2018 10:54	23/03/2018 09:40	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SEFAZ	5ab4f8bc547bb370bc7c1c6c	Guia Nacional de Informação e Apuração do ICMS Substituição Tributária	9,0	4,0	1,0	0,444444444444	0,722222222222	Ativo	None	06/04/2018 11:00	23/03/2018 09:53	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SEFAZ	5ab4fc45547bb370bc7c1c6d	Comprovante de Inscrição e Situação Cadastral	9,0	4,0	1,0	0,444444444444	0,722222222222	Ativo	None	06/04/2018 11:01	23/03/2018 10:08	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SEFAZ	5aba6179547bb35166ff9b42	FORUM - A Sefaz e a Sociedade	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None	06/04/2018 11:06	27/03/2018 12:21	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SEFAZ	5aba62ef547bb31bf27e63d6	Nota Fiscal- Validade	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None	06/04/2018 11:15	27/03/2018 12:27	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SEFAZ	5aba642d547bb35166ff9b45	SIAFEM	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None	06/04/2018 11:13	27/03/2018 12:33	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SEFAZ	5aba68f7547bb35166ff9b46	SPED	9,0	3,0	1,0	0,333333333333	0,666666666667	Ativo	None	06/04/2018 11:16	27/03/2018 12:53	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0		0,0	0,0	0,0	1,0	0,0	0,0
SEFAZ	5aba6b18547bb35166ff9b48	Mapa do Fisco Alagoano	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None	06/04/2018 11:08	27/03/2018 13:02	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SEINFRA	5a4bdba2547bb357c2b34aa6	Edital para Licitações de Obras e Serviços de Engenharia	9,0	5,0	1,0	0,555555555556	0,777777777778	Inativo	Geronimo Manoel Guizelini de Araújo	15/01/2018 08:47	02/01/2018 16:21	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	True	0,0	1,0	0,0	1,0	1,0	0,0
SEINFRA	5a4bdf0c547bb357c2b34aa8	Licitações para obras e serviços de Engenharia no Estado de Alagoas	9,0	7,0	1,0	0,777777777778	0,888888888889	Inativo	Geronimo Manoel Guizelini de Araújo		02/01/2018 16:35	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SEINFRA	5a4be1d3547bb3641c3996fb	Cadastramento de famílias no Programa Minha Casa, Minha Vida	9,0	6,0	1,0	0,666666666667	0,833333333333	Inativo	Geronimo Manoel Guizelini de Araújo	03/01/2018 10:10	02/01/2018 16:47	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SEINFRA	5a4cd4ba547bb36ab17faad8	Atendimento aos beneficiários do Programa Minha Casa, Minha Vida	9,0	6,0	1,0	0,666666666667	0,833333333333	Inativo	Geronimo Manoel Guizelini de Araújo		03/01/2018 10:03	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SEINFRA	5a4cd5be547bb36ab17faada	Atendimento aos beneficiários do Projeto Integrado do Vale do Reginaldo	9,0	6,0	1,0	0,666666666667	0,833333333333	Inativo	Geronimo Manoel Guizelini de Araújo		03/01/2018 10:08	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SEMUDH	593850368c36c70f36240605	Maria da Penha vai à Escola.	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	Luiz Afranio Tavares Mota	08/03/2018 14:12	20/10/2017 19:14	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SEMUDH	593851388c36c70f36240607	Atendimento à Mulher em Situação de Violência (Ligue 180)	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	Luiz Afranio Tavares Mota	28/02/2018 12:43		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SEMUDH	5938523f8c36c70f36240609	Doação e aquisição de órteses, próteses e meios de locomoção	9,0	4,0	1,0	0,444444444444	0,722222222222	Ativo	Luiz Afranio Tavares Mota	19/02/2018 13:48		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SEMUDH	593852f68c36c70f3624060b	Unidade Móvel da Secretaria de Estado da Mulher e dos Direitos Humanos - SEMUDH.	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	Luiz Afranio Tavares Mota	19/02/2018 14:33		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SEMUDH	593853858c36c70f3624060d	Central de Interpretação de Língua Brasileira de Sinais (Libras)	8,0	5,0	0,888888888889	0,555555555556	0,722222222222	Ativo	Luiz Afranio Tavares Mota	19/02/2018 14:53		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	0,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SEMUDH	5a68b69d547bb368cbb49bea	Acolhimento de denúncias de violação de direitos da população negra de Alagoas	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	Luiz Afranio Tavares Mota	19/02/2018 15:07	24/01/2018 13:38	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SEMUDH	5a68b704547bb368cbb49bec	Acolhimento de denúncias de violação de direitos humanos (Disk 100)	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	Luiz Afranio Tavares Mota	19/02/2018 15:07	24/01/2018 13:40	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SEMUDH	5a68b782547bb368cbb49bee	Acolhimento de denúncias de violação aos direitos da População LGBT	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	Luiz Afranio Tavares Mota	19/02/2018 15:11	24/01/2018 13:42	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SEMUDH	5a68b93d547bb368cbb49bf2	Atendimento ao consumidor	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	Luiz Afranio Tavares Mota	19/02/2018 15:14	24/01/2018 13:50	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SEMUDH	5a68b9e4547bb368cbb49bf4	Denuncie/Fiscalização	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	Luiz Afranio Tavares Mota	19/02/2018 15:19	24/01/2018 13:52	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SEMUDH	5a68ba69547bb368cbb49bf6	Conciliação	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	Luiz Afranio Tavares Mota	19/02/2018 15:22	24/01/2018 13:55	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SEMUDH	5a68bad3547bb368cbb49bf8	Escola Estadual de Direito do Consumidor	9,0	4,0	1,0	0,444444444444	0,722222222222	Ativo	Luiz Afranio Tavares Mota	19/02/2018 15:31	24/01/2018 13:56	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SEMUDH	5a68bb6c547bb368cbb49bfa	Pesquisas de preços	9,0	4,0	1,0	0,444444444444	0,722222222222	Ativo	Luiz Afranio Tavares Mota	19/02/2018 15:34	24/01/2018 13:59	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SEMUDH	5a68bbc2547bb368cbb49bfc	Núcleo de apoio aos superendividados	9,0	4,0	1,0	0,444444444444	0,722222222222	Ativo	Luiz Afranio Tavares Mota	19/02/2018 15:38	24/01/2018 14:00	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SEMUDH	5a68bc29547bb368cbb49bfe	e-SAJ: Portal de sistema de automação judicial	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	Luiz Afranio Tavares Mota	19/02/2018 15:40	24/01/2018 14:02	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
Seprev	5a9ed056547bb35b20a00f7e	Anjos da Paz	9,0	5,0	1,0	0,555555555556	0,777777777778	Inativo	Victor Matheus Brasil Barbosa	06/03/2018 14:34	06/03/2018 14:31	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
Seprev	5a9ed104547bb35b20a00f80	Atendimento ao Dependente Químico	9,0	5,0	1,0	0,555555555556	0,777777777778	Inativo	Victor Matheus Brasil Barbosa		06/03/2018 14:33	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
Seprev	5a9ed19c547bb35b20a00f83	Agentes da Paz	9,0	5,0	1,0	0,555555555556	0,777777777778	Inativo	Victor Matheus Brasil Barbosa		06/03/2018 14:36	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	False	0,0	0,0	0,0	1,0	1,0	1,0
Seprev	5a9ed29f547bb35b20a00f85	Entrega Voluntária de Armas de Fogo, Munições e Acessórios	9,0	7,0	1,0	0,777777777778	0,888888888889	Inativo	Victor Matheus Brasil Barbosa		06/03/2018 14:40	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
Seprev	5a9ed327547bb35b20a00f87	Mediação de Conflitos	9,0	4,0	1,0	0,444444444444	0,722222222222	Inativo	Victor Matheus Brasil Barbosa		06/03/2018 14:43	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
Seprev	5a9ed5f7547bb35b20a00f89	Oferta de Cursos Profissionalizantes	9,0	7,0	1,0	0,777777777778	0,888888888889	Inativo	Victor Matheus Brasil Barbosa		06/03/2018 14:55	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	True	1,0	1,0	0,0	1,0	1,0	1,0
SESAU	59aee7c28c36c76afbdf5a33	Serviço Médico de Emergência	9,0	8,0	1,0	0,888888888889	0,944444444444	Ativo	None	03/05/2018 14:57	23/10/2017 15:54	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	1,0	1,0	0,0	1,0	1,0	1,0
SESAU	59aee99d8c36c76afbdf5a35	Serviço de  Emergência em Pediatria	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None	03/01/2018 11:09	20/10/2017 19:17	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	59aeeb128c36c76afbdf5a37	Serviço de Ortopedia e Traumatologia em Emergência e Urgência	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	None	03/05/2018 12:15		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	59aeec6f8c36c76afbdf5a39	Serviço de Atendimento ao Acidente vascular cerebral	9,0	8,0	1,0	0,888888888889	0,944444444444	Ativo	None	03/05/2018 12:16		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	1,0	1,0	0,0	1,0	1,0	1,0
SESAU	59aeedce8c36c76afbdf5a3b	Serviço de Atendimento Cardiológico de Urgência e Emergência	9,0	8,0	1,0	0,888888888889	0,944444444444	Ativo	None	03/05/2018 13:16		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	1,0	1,0	0,0	1,0	1,0	1,0
SESAU	59aeef2b8c36c76afbdf5a3d	Serviço de Atendimento aos Queimados	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	None	03/05/2018 13:17	20/10/2017 19:17	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	59c531fc8c36c70694747eef	Diagnostico e/ou atendimento de urgência em clinica pediátrica	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None	03/05/2018 13:26		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	59c53c028c36c70694747ef1	Atendimento/Internação em Urgência Cirurgica	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None	03/05/2018 13:27	20/10/2017 19:17	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	59c549a68c36c70694747ef7	Atendimento em Obstetrícia Hospitalar	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	None	03/05/2018 13:28		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	59c54e628c36c70694747efa	Atendimento Urgência Clínica	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None	03/05/2018 14:06	31/10/2017 20:56	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	59c551b88c36c7461539f989	Serviço de Urgência odontológica 24 horas	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	None	03/05/2018 14:27		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	59c5597b8c36c7461539f98c	SAMU -Serviço de Atendimento Móvel de Urgência/ Sesau	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None	03/05/2018 14:58		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SESAU	59c5c41d8c36c70a7b1c9559	Serviço de Atendimento ao Cidadão	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None	03/05/2018 14:59		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	1,0	1,0	0,0	1,0	1,0	1,0
SESAU	59c9116f8c36c75428f54b4c	Certidão de socorro	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None	03/05/2018 15:00		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	59c913398c36c75428f54b4f	Ouvidoria SUS	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None	03/05/2018 15:02		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SESAU	59c914b68c36c75428f54b52	Denúncias	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None	03/05/2018 15:14		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	1,0	0,0	0,0	1,0	1,0	1,0
SESAU	59c916558c36c75428f54b54	Inspeção Sanitária	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None	03/05/2018 15:22		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	True	0,0	1,0	0,0	1,0	1,0	0,0
SESAU	59c917d48c36c75428f54b56	Palestras da Vigilância sanitária	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	None	03/05/2018 15:27		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	59c91aaa8c36c75428f54b5a	Doação de sangue	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None	21/12/2017 00:37		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	59c91cc48c36c75428f54b5c	Cadastro de Doador Voluntário de Medula Óssea	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None	03/05/2018 15:25		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	59c91e498c36c75428f54b5f	Projeto Educativo Doe Vida	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None	03/05/2018 16:00		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	59c922fd8c36c75428f54b62	Coleta externa do HEMOAL	8,0	5,0	0,888888888889	0,555555555556	0,722222222222	Ativo	None	03/05/2018 16:50		1,0	1,0	1,0	0,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SESAU	59c925118c36c75428f54b65	Ambulatório de Hematologia	7,0	1,0	0,777777777778	0,111111111111	0,444444444444	Ativo	None	21/12/2017 00:39		1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	0,0	0,0	1,0	0,0	False	0,0	0,0	0,0	0,0	0,0	0,0
SESAU	59c9260b8c36c75428f54b67	Plantão de Hematologia	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None	03/05/2018 16:01		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SESAU	59c927c98c36c75428f54b69	Transfusão Ambulatorial	9,0	4,0	1,0	0,444444444444	0,722222222222	Ativo	None	03/05/2018 16:02		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SESAU	59c93f4a8c36c75428f54b6d	Tratamento Fora de Domicilio	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None	03/05/2018 16:05		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	59c940548c36c75428f54b6f	Regulação De Exames E Consultas	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None	03/05/2018 16:07		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	59c941b18c36c75428f54b73	Internamentos de Média e Alta Complexidade	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None	03/05/2018 16:08		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	59c942b48c36c75428f54b75	Captação de vagas fora do estado para procedimentos de alta complexidade em serviços nacionais fora do estado de alagoas	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None	03/05/2018 16:12		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	1,0	1,0	1,0	1,0	1,0
SESAU	59c9438d8c36c75428f54b77	Capacitação para técnicos municipais sobre Tratamento fora do Domicilio	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None	03/05/2018 16:16		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	59c944788c36c75428f54b79	Transporte sanitário - SETS	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None	03/05/2018 16:18		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	59c9b6018c36c743766ed0e0	Angioplastia Coronária ou Intervenção Coronária Percutânea	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None	03/05/2018 16:26		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	59c9b78c8c36c743766ed0e2	Aquisição, Controle e Dispensação de Medicamentos  e Manipulação de Nutrição Parenteral. nas unidades de atendimento de  emergência	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None	03/05/2018 16:30		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	59c9bb0b8c36c743766ed0e4	Arteriografia das Carótidas	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None	03/05/2018 16:32		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	59c9c60d8c36c743766ed0ee	Atendimento Ambulatorial nas Especialidades Médicas	8,0	7,0	0,888888888889	0,777777777778	0,833333333333	Ativo	None	03/05/2018 16:46		1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	1,0	1,0	False	1,0	1,0	0,0	1,0	1,0	1,0
SESAU	59c9c8d28c36c743766ed0f0	Atendimento às Demandas Sociais dos Usuários do  hospital Geral do Estado (HGE) Unidade de Emergência do Agreste (UEA)	8,0	6,0	0,888888888889	0,666666666667	0,777777777778	Ativo	None	03/05/2018 16:48		1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
